8173045,48.80132848,2.13168017,130.751,154.763,-0.484,-2.909
8213625,48.80132699,2.13168122,130.755,154.792,-0.467,-2.875
8253094,48.8013255,2.13168227,130.76,154.817,-0.435,-2.861
8293068,48.80132399,2.13168333,130.764,154.841,-0.384,-2.832
8333050,48.80132247,2.13168439,130.769,154.86,-0.351,-2.814
8373068,48.80132094,2.13168546,130.773,154.88,-0.361,-2.775
8413591,48.80131941,2.13168653,130.784,154.901,-0.405,-2.701
8453076,48.80131788,2.13168761,130.789,154.931,-0.418,-2.591
8493091,48.80131636,2.13168868,130.794,154.949,-0.461,-2.522
8533067,48.80131485,2.13168975,130.8,154.98,-0.469,-2.475
8573065,48.80131333,2.13169081,130.804,155.012,-0.509,-2.388
8613590,48.80131182,2.13169188,130.808,155.013,-0.525,-2.404
8653116,48.80131031,2.13169293,130.813,155.046,-0.515,-2.36
8693105,48.8013088,2.13169398,130.818,155.057,-0.509,-2.342
8733051,48.80130729,2.13169502,130.823,155.061,-0.507,-2.326
8773050,48.80130579,2.13169606,130.828,155.083,-0.494,-2.296
8813695,48.80130429,2.13169711,130.832,155.097,-0.5,-2.286
8853130,48.80130279,2.13169815,130.836,155.119,-0.485,-2.263
8893120,48.80130095,2.13170007,130.849,155.139,-0.464,-2.248
8933040,48.80129945,2.13170111,130.853,155.155,-0.44,-2.262
8973045,48.80129796,2.13170215,130.856,155.175,-0.434,-2.29
9013796,48.80129647,2.13170319,130.858,155.199,-0.431,-2.335
9053046,48.80129499,2.13170423,130.861,155.223,-0.418,-2.378
9093113,48.8012935,2.13170527,130.864,155.247,-0.389,-2.398
9133070,48.80129202,2.13170629,130.868,155.262,-0.366,-2.414
9173056,48.80129054,2.13170732,130.872,155.264,-0.351,-2.419
9213739,48.80128905,2.13170835,130.875,155.269,-0.328,-2.407
9253107,48.80128757,2.13170938,130.879,155.291,-0.3,-2.44
9293073,48.80128608,2.13171041,130.882,155.313,-0.296,-2.424
9333052,48.80128434,2.13171212,130.889,155.335,-0.317,-2.42
9373062,48.80128284,2.13171317,130.892,155.36,-0.325,-2.397
9413691,48.80128134,2.13171422,130.896,155.38,-0.312,-2.365
9453108,48.80127983,2.13171527,130.899,155.395,-0.291,-2.335
9493117,48.80127832,2.13171633,130.903,155.41,-0.248,-2.273
9533045,48.8012768,2.13171738,130.907,155.425,-0.204,-2.216
9573079,48.80127527,2.13171843,130.911,155.437,-0.133,-2.174
9613690,48.80127374,2.13171949,130.916,155.452,-0.014,-2.161
9653080,48.80127222,2.13172054,130.92,155.47,0.098,-2.157
9693160,48.80127069,2.13172159,130.925,155.485,0.169,-2.154
9733080,48.80126915,2.13172265,130.929,155.501,0.209,-2.161
9773047,48.80126771,2.13172392,130.93,155.511,0.239,-2.18
9813687,48.80126615,2.131725,130.932,155.52,0.289,-2.203
9853101,48.80126459,2.13172609,130.934,155.524,0.357,-2.233
9893104,48.80126301,2.13172718,130.936,155.526,0.415,-2.257
9933060,48.80126142,2.13172828,130.938,155.532,0.446,-2.281
9973048,48.80125982,2.13172939,130.94,155.543,0.487,-2.281
10013741,48.80125821,2.1317305,130.942,155.55,0.563,-2.303
10053037,48.80125659,2.13173162,130.944,155.559,0.669,-2.36
10093082,48.80125496,2.13173274,130.945,155.565,0.756,-2.411
10133083,48.80125333,2.13173386,130.947,155.569,0.834,-2.488
10173042,48.80125169,2.13173499,130.951,155.577,0.932,-2.511
10213758,48.80124991,2.1317362,130.955,155.589,1.044,-2.511
10253039,48.80124824,2.13173735,130.96,155.597,1.143,-2.529
10293062,48.80124657,2.1317385,130.964,155.609,1.217,-2.528
10333036,48.80124489,2.13173965,130.967,155.619,1.254,-2.549
10373043,48.80124321,2.13174081,130.971,155.616,1.294,-2.552
10413737,48.80124152,2.13174197,130.974,155.613,1.341,-2.561
10453069,48.80123982,2.13174314,130.977,155.61,1.359,-2.608
10493117,48.80123811,2.13174431,130.98,155.6,1.332,-2.657
10533035,48.8012364,2.13174549,130.983,155.592,1.284,-2.723
10573099,48.80123467,2.13174668,130.987,155.589,1.235,-2.764
10613713,48.80123295,2.13174787,130.991,155.582,1.218,-2.799
10653101,48.80123122,2.13174907,130.996,155.572,1.225,-2.82
10693152,48.80122944,2.13175024,130.999,155.562,1.253,-2.848
10733032,48.8012277,2.13175144,131.004,155.553,1.279,-2.875
10773029,48.80122595,2.13175263,131.01,155.548,1.331,-2.885
10813584,48.80122419,2.13175384,131.015,155.54,1.388,-2.901
10853096,48.80122243,2.13175505,131.02,155.531,1.411,-2.929
10893128,48.80122066,2.13175626,131.024,155.526,1.397,-2.961
10933021,48.80121889,2.13175748,131.029,155.524,1.343,-2.956
10973034,48.80121711,2.13175871,131.034,155.522,1.277,-2.942
11013594,48.80121533,2.13175995,131.039,155.518,1.216,-2.904
11053074,48.80121354,2.13176119,131.045,155.514,1.126,-2.875
11093126,48.80121175,2.13176244,131.051,155.504,1.031,-2.854
11133107,48.80121,2.1317636,131.058,155.488,0.97,-2.813
11173035,48.80120819,2.13176486,131.065,155.465,0.969,-2.767
11213597,48.80120638,2.13176611,131.072,155.444,1.011,-2.695
11253107,48.80120456,2.13176737,131.079,155.41,1.047,-2.644
11293098,48.80120274,2.13176863,131.085,155.386,1.074,-2.615
11333035,48.8012009,2.1317699,131.091,155.371,1.104,-2.61
11373037,48.80119906,2.13177118,131.096,155.35,1.11,-2.629
11413665,48.80119721,2.13177246,131.1,155.326,1.064,-2.673
11453062,48.80119536,2.13177376,131.105,155.304,1.016,-2.73
11493052,48.8011935,2.13177506,131.109,155.272,0.986,-2.782
11533019,48.80119164,2.13177637,131.114,155.235,0.981,-2.838
11573117,48.8011898,2.13177754,131.112,155.205,0.981,-2.894
11613602,48.80118792,2.13177886,131.117,155.171,0.981,-2.94
11653095,48.80118604,2.13178017,131.122,155.14,0.964,-3
11693140,48.80118415,2.1317815,131.126,155.112,0.935,-3.042
11733024,48.80118226,2.13178283,131.131,155.082,0.913,-3.097
11773078,48.80118036,2.13178416,131.136,155.046,0.854,-3.115
11813601,48.80117847,2.13178549,131.142,155.001,0.736,-3.085
11853099,48.80117658,2.13178682,131.149,154.959,0.638,-3.042
11893091,48.80117469,2.13178816,131.156,154.925,0.572,-2.943
11933037,48.8011728,2.13178951,131.163,154.889,0.553,-2.875
11973022,48.80117091,2.13179086,131.17,154.867,0.572,-2.749
12013635,48.80116916,2.13179206,131.165,154.843,0.603,-2.618
12053049,48.80116727,2.13179339,131.172,154.822,0.626,-2.503
12093049,48.80116538,2.13179472,131.179,154.804,0.661,-2.411
12133048,48.80116349,2.13179606,131.186,154.807,0.656,-2.342
12173027,48.8011616,2.1317974,131.193,154.807,0.639,-2.302
12213599,48.80115972,2.13179875,131.2,154.814,0.634,-2.252
12253045,48.80115783,2.1318001,131.206,154.837,0.591,-2.24
12293071,48.80115595,2.13180145,131.211,154.858,0.527,-2.292
12333011,48.80115406,2.1318028,131.215,154.895,0.473,-2.289
12373025,48.80115217,2.13180415,131.219,154.932,0.432,-2.339
12413625,48.80115028,2.1318055,131.222,154.97,0.415,-2.388
12453076,48.80114839,2.13180684,131.223,154.998,0.402,-2.434
12493067,48.80114645,2.13180815,131.236,155.016,0.376,-2.486
12533023,48.80114456,2.13180948,131.239,155.043,0.371,-2.495
